trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-01-22,UNITEDPOLY.BE.NSE,2026-01-22 09:47:59,LONG,29.63,29.37,30.4,0.864,2.591,3.0,29.37,TRAILING_SL,1687,-431.64,29.86,-461.5,0.7196,False
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:48:59,SHORT,21.95,22.36,20.71,1.88,5.639,3.0,22.36,TRAILING_SL,2277,-939.45,30.27,-969.72,0.5845,False
2026-01-22,EXXARO.BE.NSE,2026-01-22 09:48:59,SHORT,7.23,7.35,6.88,1.623,4.87,3.0,7.35,TRAILING_SL,6915,-811.61,30.24,-841.85,0.7449,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 09:48:59,LONG,10.53,10.36,11.04,1.601,4.803,3.0,150.58,TRAILING_SL,4748,664964.13,229.49,664734.64,0.6075,True
2026-01-22,MAANALU.BE.NSE,2026-01-22 09:48:59,SHORT,150.75,152.2,146.41,0.96,2.879,3.0,152.2,TRAILING_SL,331,-478.93,30.08,-509.01,0.623,False
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:49:59,LONG,21.65,21.23,22.91,1.943,5.828,3.0,22.91,TARGET,2309,2913.59,30.87,2882.72,0.6778,True
2026-01-22,BHAGYANGR.BE.NSE,2026-01-22 09:49:59,LONG,161.21,158.67,168.82,1.573,4.719,3.0,158.67,TRAILING_SL,310,-786.08,29.75,-815.83,0.6762,False
2026-01-22,MAANALU.BE.NSE,2026-01-22 09:49:59,SHORT,150.74,152.08,146.71,0.892,2.676,3.0,152.08,TRAILING_SL,331,-445.07,30.07,-475.14,0.577,False
2026-01-22,BHAGYANGR.BE.NSE,2026-01-22 09:50:59,LONG,161.21,158.67,168.82,1.573,4.719,3.0,158.67,TRAILING_SL,310,-786.06,29.75,-815.81,0.6103,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 09:51:59,LONG,10.5,10.35,10.95,1.43,4.29,3.0,10.95,TARGET,4761,2144.78,30.64,2114.14,0.6019,True
2026-01-22,EXXARO.BE.NSE,2026-01-22 09:52:59,SHORT,7.23,7.34,6.9,1.507,4.522,3.0,7.22,TRAILING_SL,6915,50.0,29.98,20.01,0.6829,True
2026-01-22,GOYALALUM.BE.NSE,2026-01-22 09:52:59,LONG,7.1,7.0,7.41,1.475,4.426,3.0,7.41,TARGET,7042,2213.07,30.66,2182.41,0.5748,True
2026-01-22,MAANALU.BE.NSE,2026-01-22 09:52:59,LONG,149.7,148.43,153.51,0.849,2.547,3.0,153.51,TARGET,334,1273.37,30.38,1242.98,0.5555,True
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:53:59,LONG,21.45,21.06,22.61,1.802,5.406,3.0,162.31,TRAILING_SL,2331,328352.69,128.51,328224.18,0.7773,True
2026-01-22,BHAGYANGR.BE.NSE,2026-01-22 09:53:59,SHORT,162.7,165.07,155.6,1.455,4.366,3.0,155.6,TARGET,307,2180.87,29.32,2151.56,0.6196,True
2026-01-22,EMBDL.BE.NSE,2026-01-22 09:53:59,SHORT,64.5,64.83,63.5,0.517,1.551,3.0,63.5,TARGET,775,775.34,29.76,745.58,0.5701,True
2026-01-22,EXXARO.BE.NSE,2026-01-22 09:53:59,SHORT,7.23,7.33,6.93,1.4,4.199,3.0,7.22,TRAILING_SL,6915,50.0,29.98,20.01,0.6527,True
2026-01-22,GOYALALUM.BE.NSE,2026-01-22 09:53:59,LONG,7.1,7.0,7.39,1.37,4.11,3.0,7.39,TARGET,7042,2054.99,30.62,2024.38,0.5902,True
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 09:53:59,SHORT,10.91,11.09,10.36,1.682,5.046,3.0,11.09,TRAILING_SL,4582,-840.83,30.25,-871.08,0.7903,False
2026-01-22,MAANALU.BE.NSE,2026-01-22 09:53:59,SHORT,150.74,152.03,146.87,0.857,2.57,3.0,146.87,TARGET,331,1282.44,29.55,1252.89,0.5773,True
2026-01-22,SOUTHWEST.BE.NSE,2026-01-22 09:53:59,LONG,182.05,180.58,186.45,0.806,2.419,3.0,180.58,TRAILING_SL,274,-402.13,29.81,-431.94,0.5635,False
2026-01-22,TAKE.BE.NSE,2026-01-22 09:53:59,LONG,39.5,39.14,40.57,0.903,2.708,3.0,39.14,TRAILING_SL,1265,-451.05,29.85,-480.89,0.7355,False
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:54:59,SHORT,22.0,22.42,20.75,1.899,5.698,3.0,22.42,TRAILING_SL,2272,-949.41,30.28,-979.68,0.7381,False
2026-01-22,KESORAMIND.BE.NSE,2026-01-22 09:54:59,LONG,10.5,10.29,11.14,2.041,6.124,3.0,11.14,TARGET,4761,3061.26,30.91,3030.34,0.653,True
2026-01-22,BESTAGRO.BE.NSE,2026-01-22 09:55:59,SHORT,21.95,22.4,20.59,2.061,6.182,3.0,22.4,TRAILING_SL,2277,-1029.91,30.3,-1060.21,0.6156,False
