trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-03-02,ZEEMEDIA.BE.NSE,2026-03-02 10:37:59,LONG,8.22,8.12,8.52,1.208,3.625,3.0,8.52,TARGET,6082,1812.34,30.54,1781.8,0.6667,True
2026-03-02,MAANALU.BE.NSE,2026-03-02 10:39:59,LONG,140.46,139.13,144.45,0.948,2.843,3.0,139.13,SL,355,-472.46,29.78,-502.23,0.5995,False
2026-03-02,ZEEMEDIA.BE.NSE,2026-03-02 10:39:59,LONG,8.22,8.11,8.55,1.347,4.041,3.0,8.55,TARGET,6082,2020.14,30.6,1989.54,0.6586,True
2026-03-02,ABAN.BE.NSE,2026-03-02 10:40:59,LONG,18.88,18.74,19.29,0.724,2.172,3.0,19.29,TARGET,2648,1085.72,30.32,1055.4,0.7357,True
2026-03-02,ABAN.BE.NSE,2026-03-02 10:43:59,LONG,18.92,18.79,19.31,0.692,2.076,3.0,18.79,SL,2642,-345.86,29.89,-375.75,0.7296,False
2026-03-02,ABAN.BE.NSE,2026-03-02 10:44:59,LONG,18.93,18.81,19.3,0.647,1.942,3.0,18.81,SL,2641,-323.68,29.9,-353.58,0.6689,False
2026-03-02,HARDWYN.BE.NSE,2026-03-02 10:44:59,LONG,16.73,16.51,17.4,1.332,3.997,3.0,17.4,TARGET,2988,1997.85,30.59,1967.26,0.5901,True
2026-03-02,ABAN.BE.NSE,2026-03-02 10:45:59,SHORT,19.44,19.6,18.95,0.848,2.543,3.0,18.95,TARGET,2572,1271.63,29.62,1242.02,0.5957,True
2026-03-02,COASTCORP.BE.NSE,2026-03-02 10:47:59,LONG,43.7,43.44,44.47,0.588,1.764,3.0,44.47,TARGET,1144,881.66,30.26,851.4,0.5994,True
2026-03-02,HARDWYN.BE.NSE,2026-03-02 10:47:59,LONG,16.73,16.5,17.42,1.366,4.099,3.0,17.42,TARGET,2988,2049.07,30.61,2018.46,0.5826,True
2026-03-02,ZEEMEDIA.BE.NSE,2026-03-02 10:48:59,LONG,8.24,8.15,8.5,1.062,3.187,3.0,8.5,TARGET,6067,1593.25,30.47,1562.78,0.6988,True
2026-03-02,DSFCL.BE.NSE,2026-03-02 10:52:59,LONG,32.9,32.65,33.65,0.756,2.267,3.0,33.65,TARGET,1519,1133.0,30.32,1102.67,0.7106,True
2026-03-02,DSFCL.BE.NSE,2026-03-02 10:53:59,LONG,32.9,32.67,33.59,0.702,2.105,3.0,33.59,TARGET,1519,1052.07,30.3,1021.77,0.6529,True
2026-03-02,KAVDEFENCE.BE.NSE,2026-03-02 10:53:59,LONG,65.06,64.73,66.05,0.506,1.517,3.0,64.73,SL,768,-252.64,29.9,-282.54,0.5818,False
2026-03-02,ZEEMEDIA.BE.NSE,2026-03-02 10:54:59,LONG,8.26,8.17,8.53,1.072,3.217,3.0,8.53,TARGET,6053,1608.37,30.48,1577.89,0.6418,True
2026-03-02,ZEEMEDIA.BE.NSE,2026-03-02 10:55:59,LONG,8.25,8.17,8.5,1.009,3.027,3.0,8.5,TARGET,6060,1513.39,30.45,1482.94,0.5825,True
2026-03-02,HARDWYN.BE.NSE,2026-03-02 10:56:59,LONG,16.7,16.48,17.36,1.316,3.948,3.0,16.48,SL,2994,-657.98,29.8,-687.78,0.6432,False
2026-03-02,BGRENERGY.BE.NSE,2026-03-02 11:00:59,LONG,309.05,307.69,313.13,0.44,1.321,3.0,307.69,SL,161,-219.12,29.79,-248.91,0.7303,False
2026-03-02,DSFCL.BE.NSE,2026-03-02 11:01:59,LONG,32.57,32.36,33.19,0.631,1.894,3.0,33.19,TARGET,1535,946.99,30.28,916.7,0.6075,True
2026-03-02,ABAN.BE.NSE,2026-03-02 11:08:59,LONG,19.02,18.87,19.48,0.803,2.408,3.0,18.87,SL,2628,-401.23,29.87,-431.1,0.6594,False
2026-03-02,GVPIL.BE.NSE,2026-03-02 11:08:59,LONG,453.6,450.11,464.06,0.769,2.307,3.0,450.11,SL,110,-383.63,29.82,-413.45,0.7266,False
2026-03-02,KESORAMIND.BE.NSE,2026-03-02 11:08:59,LONG,8.76,8.7,8.93,0.653,1.958,3.0,8.93,TARGET,5707,979.02,30.29,948.73,0.6799,True
2026-03-02,SOUTHWEST.BE.NSE,2026-03-02 11:10:59,LONG,183.25,182.28,186.16,0.53,1.591,3.0,182.28,SL,272,-264.26,29.83,-294.09,0.6152,False
2026-03-02,HARDWYN.BE.NSE,2026-03-02 11:11:59,LONG,16.72,16.53,17.28,1.124,3.371,3.0,17.28,TARGET,2990,1685.47,30.5,1654.97,0.7198,True
2026-03-02,HARDWYN.BE.NSE,2026-03-02 11:12:59,LONG,16.72,16.52,17.32,1.205,3.615,3.0,17.32,TARGET,2990,1807.27,30.54,1776.73,0.6898,True
2026-03-02,VENUSREM.BE.NSE,2026-03-02 11:13:59,SHORT,659.9,664.13,647.21,0.641,1.922,3.0,647.21,TARGET,75,951.46,29.41,922.05,0.647,True
2026-03-02,VENUSREM.BE.NSE,2026-03-02 11:14:59,SHORT,660.0,664.93,645.22,0.746,2.239,3.0,645.22,TARGET,75,1108.5,29.37,1079.13,0.6525,True
2026-03-02,ABAN.BE.NSE,2026-03-02 11:17:59,LONG,19.04,18.84,19.65,1.071,3.213,3.0,18.84,SL,2626,-535.44,29.84,-565.28,0.7326,False
2026-03-02,WANBURY.BE.NSE,2026-03-02 11:17:59,SHORT,262.0,264.09,255.74,0.796,2.389,3.0,255.74,TARGET,190,1189.12,29.51,1159.61,0.6572,True
2026-03-02,GOYALALUM.BE.NSE,2026-03-02 11:19:59,LONG,6.56,6.53,6.65,0.481,1.442,3.0,6.65,TARGET,7621,720.9,30.21,690.69,0.7048,True
2026-03-02,HARDWYN.BE.NSE,2026-03-02 11:19:59,LONG,16.66,16.43,17.36,1.391,4.174,3.0,17.36,TARGET,3001,2086.86,30.62,2056.24,0.632,True
2026-03-02,WANBURY.BE.NSE,2026-03-02 11:19:59,SHORT,262.0,264.18,255.45,0.834,2.501,3.0,255.45,TARGET,190,1245.17,29.49,1215.68,0.5888,True
2026-03-02,GOYALALUM.BE.NSE,2026-03-02 11:21:59,LONG,6.56,6.53,6.65,0.446,1.339,3.0,6.65,TARGET,7621,669.41,30.2,639.21,0.611,True
2026-03-02,MAANALU.BE.NSE,2026-03-02 11:22:59,LONG,140.33,139.44,142.99,0.631,1.894,3.0,142.99,TARGET,356,946.09,30.26,915.83,0.7283,True
2026-03-02,GVPIL.BE.NSE,2026-03-02 11:23:59,SHORT,459.9,463.62,448.75,0.808,2.423,3.0,448.75,TARGET,108,1203.68,29.44,1174.24,0.6043,True
2026-03-02,GVPIL.BE.NSE,2026-03-02 11:29:59,LONG,452.55,448.32,465.25,0.936,2.807,3.0,448.32,SL,110,-465.81,29.73,-495.54,0.6483,False
2026-03-02,WANBURY.BE.NSE,2026-03-02 11:29:59,LONG,256.25,253.93,263.22,0.907,2.72,3.0,253.93,SL,195,-453.05,29.85,-482.89,0.6305,False
2026-03-02,GVPIL.BE.NSE,2026-03-02 11:30:59,LONG,452.55,448.34,465.17,0.93,2.789,3.0,448.34,SL,110,-462.79,29.73,-492.52,0.6291,False
2026-03-02,MAANALU.BE.NSE,2026-03-02 11:30:59,LONG,140.55,139.66,143.22,0.634,1.902,3.0,139.66,SL,355,-316.36,29.84,-346.21,0.6749,False
2026-03-02,GVPIL.BE.NSE,2026-03-02 11:32:59,LONG,453.0,448.15,467.56,1.071,3.213,3.0,448.15,SL,110,-533.75,29.74,-563.49,0.6122,False
2026-03-02,GLOBAL.BE.NSE,2026-03-02 11:33:59,SHORT,98.0,98.88,95.37,0.895,2.686,3.0,95.37,TARGET,510,1342.46,29.59,1312.87,0.5854,True
2026-03-02,GVPIL.BE.NSE,2026-03-02 11:34:59,SHORT,458.9,463.67,444.58,1.04,3.121,3.0,444.58,TARGET,108,1546.72,29.27,1517.45,0.5929,True
2026-03-02,DSFCL.BE.NSE,2026-03-02 11:38:59,LONG,32.3,32.08,32.97,0.696,2.087,3.0,32.97,TARGET,1547,1042.81,30.29,1012.51,0.6361,True
