trade_date,ticker,entry_time,direction,entry_price,sl,target,sl_pct,tp_pct,rr_ratio,exit_price,exit_reason,qty,gross_pnl,brokerage,net_pnl,confidence,win
2026-03-20,KAVDEFENCE.BE.NSE,2026-03-20 13:20:59,SHORT,60.9,61.25,60.31,0.577,0.962,1.67,60.31,TARGET,1642,962.19,59.71,902.48,0.5588,True
2026-03-20,KESORAMIND.BE.NSE,2026-03-20 13:20:59,LONG,8.07,7.99,8.2,0.994,1.657,1.67,8.2,TARGET,12391,1657.01,60.49,1596.52,0.7548,True
2026-03-20,ZEEMEDIA.BE.NSE,2026-03-20 13:20:59,LONG,7.4,7.35,7.48,0.633,1.055,1.67,7.48,TARGET,13513,1054.94,60.31,994.63,0.7731,True
2026-03-20,EMBDL.BE.NSE,2026-03-20 13:21:59,LONG,48.6,48.13,49.38,0.961,1.602,1.67,48.13,SL,2057,-960.62,59.69,-1020.32,0.6985,False
2026-03-20,MANAKALUCO.BE.NSE,2026-03-20 13:21:59,SHORT,25.27,25.49,24.91,0.862,1.437,1.67,25.49,SL,3957,-862.07,60.25,-922.33,0.594,False
2026-03-20,EMBDL.BE.NSE,2026-03-20 13:22:59,LONG,48.59,48.16,49.31,0.895,1.491,1.67,48.16,SL,2058,-894.64,59.73,-954.37,0.6303,False
2026-03-20,GOYALALUM.BE.NSE,2026-03-20 13:22:59,LONG,5.88,5.83,5.97,0.933,1.554,1.67,5.97,TARGET,17006,1554.26,60.46,1493.8,0.8002,True
2026-03-20,RELINFRA.BE.NSE,2026-03-20 13:22:59,SHORT,79.12,79.39,78.67,0.342,0.571,1.67,79.39,SL,1263,-342.1,60.06,-402.16,0.6347,False
2026-03-20,BGRENERGY.BE.NSE,2026-03-20 13:24:59,LONG,292.55,291.25,294.72,0.445,0.742,1.67,291.25,SL,341,-444.32,59.72,-504.05,0.8578,False
2026-03-20,RELINFRA.BE.NSE,2026-03-20 13:24:59,SHORT,79.49,79.82,78.93,0.42,0.7,1.67,79.82,SL,1258,-419.83,60.13,-479.96,0.6921,False
2026-03-20,HCG-RE.BE.NSE,2026-03-20 13:25:59,SHORT,20.2,20.24,20.13,0.208,0.347,1.67,20.24,SL,4950,-208.45,60.06,-268.5,0.635,False
2026-03-20,SALSTEEL.BE.NSE,2026-03-20 13:26:59,LONG,36.63,36.19,37.36,1.189,1.982,1.67,37.36,TARGET,2730,1981.79,60.59,1921.2,0.7065,True
2026-03-20,BGRENERGY.BE.NSE,2026-03-20 13:27:59,SHORT,296.0,297.58,293.37,0.534,0.889,1.67,293.37,TARGET,337,887.19,59.59,827.61,0.6516,True
2026-03-20,GVPIL.BE.NSE,2026-03-20 13:27:59,LONG,432.0,429.73,435.78,0.524,0.874,1.67,429.73,SL,231,-523.26,59.72,-582.98,0.6059,False
2026-03-20,KAVDEFENCE.BE.NSE,2026-03-20 13:27:59,LONG,60.4,60.06,60.96,0.555,0.925,1.67,60.96,TARGET,1655,924.25,60.25,863.99,0.7301,True
2026-03-20,MCL.BE.NSE,2026-03-20 13:27:59,LONG,61.01,60.3,62.19,1.161,1.935,1.67,62.19,TARGET,1639,1934.53,60.58,1873.96,0.7598,True
2026-03-20,RELINFRA.BE.NSE,2026-03-20 13:27:59,SHORT,79.49,79.98,78.67,0.616,1.027,1.67,79.98,SL,1258,-616.45,60.18,-676.63,0.6971,False
2026-03-20,SCHNEIDER.BE.NSE,2026-03-20 13:27:59,LONG,896.0,893.39,900.35,0.291,0.485,1.67,893.39,SL,111,-289.57,59.59,-349.16,0.6575,False
2026-03-20,BGRENERGY.BE.NSE,2026-03-20 13:28:59,SHORT,296.0,297.47,293.55,0.497,0.829,1.67,293.55,TARGET,337,826.83,59.6,767.23,0.6441,True
2026-03-20,GVPIL.BE.NSE,2026-03-20 13:28:59,SHORT,434.95,437.37,430.92,0.556,0.927,1.67,430.92,TARGET,229,923.43,59.49,863.94,0.5712,True
2026-03-20,KAVDEFENCE.BE.NSE,2026-03-20 13:28:59,LONG,60.32,59.95,60.94,0.619,1.031,1.67,59.95,SL,1657,-618.53,59.78,-678.32,0.6904,False
2026-03-20,BCG.BE.NSE,2026-03-20 13:29:59,LONG,8.86,8.85,8.88,0.159,0.265,1.67,8.88,TARGET,11286,265.01,60.08,204.94,0.6518,True
2026-03-20,KAVDEFENCE.BE.NSE,2026-03-20 13:29:59,LONG,60.32,59.97,60.9,0.575,0.958,1.67,59.97,SL,1657,-574.35,59.8,-634.15,0.6607,False
2026-03-20,SALSTEEL.BE.NSE,2026-03-20 13:29:59,LONG,37.0,36.56,37.74,1.2,2.0,1.67,37.74,TARGET,2702,1999.88,60.58,1939.3,0.6697,True
2026-03-20,EMBDL.BE.NSE,2026-03-20 13:30:59,SHORT,49.1,49.4,48.59,0.617,1.029,1.67,48.59,TARGET,2036,1028.81,59.67,969.14,0.6471,True
2026-03-20,GOYALALUM.BE.NSE,2026-03-20 13:30:59,LONG,5.88,5.81,5.99,1.156,1.926,1.67,5.99,TARGET,17006,1925.82,60.57,1865.24,0.822,True
2026-03-20,GVPIL.BE.NSE,2026-03-20 13:30:59,LONG,432.0,429.44,436.27,0.593,0.989,1.67,429.44,SL,231,-591.99,59.7,-651.68,0.6886,False
2026-03-20,MCL.BE.NSE,2026-03-20 13:30:59,LONG,61.01,60.35,62.11,1.078,1.796,1.67,62.11,TARGET,1639,1796.35,60.54,1735.82,0.7138,True
2026-03-20,RELINFRA.BE.NSE,2026-03-20 13:30:59,SHORT,79.49,80.05,78.56,0.701,1.168,1.67,78.56,TARGET,1258,1167.95,59.65,1108.3,0.6875,True
2026-03-20,SALSTEEL.BE.NSE,2026-03-20 13:30:59,LONG,36.63,36.18,37.38,1.234,2.057,1.67,37.38,TARGET,2730,2056.65,60.62,1996.04,0.6938,True
2026-03-20,GOYALALUM.BE.NSE,2026-03-20 13:31:59,LONG,5.9,5.83,6.01,1.106,1.843,1.67,6.01,TARGET,16949,1842.8,60.55,1782.25,0.6405,True
2026-03-20,KAVDEFENCE.BE.NSE,2026-03-20 13:31:59,LONG,60.5,60.1,61.17,0.66,1.1,1.67,60.1,SL,1652,-659.86,59.77,-719.63,0.5752,False
2026-03-20,KESORAMIND.BE.NSE,2026-03-20 13:31:59,LONG,8.07,8.0,8.19,0.885,1.474,1.67,8.19,TARGET,12391,1474.41,60.44,1413.97,0.8492,True
2026-03-20,MCL.BE.NSE,2026-03-20 13:31:59,LONG,61.01,60.4,62.03,1.001,1.668,1.67,62.03,TARGET,1639,1668.04,60.5,1607.54,0.6889,True
2026-03-20,GOYALALUM.BE.NSE,2026-03-20 13:32:59,LONG,5.9,5.84,6.0,1.027,1.711,1.67,6.0,TARGET,16949,1711.17,60.51,1650.66,0.6319,True
2026-03-20,HCG-RE.BE.NSE,2026-03-20 13:32:59,LONG,19.15,18.65,19.98,2.599,4.331,1.67,19.98,TARGET,5221,4330.59,61.29,4269.3,0.5909,True
2026-03-20,KESORAMIND.BE.NSE,2026-03-20 13:32:59,LONG,8.07,8.0,8.18,0.821,1.369,1.67,8.18,TARGET,12391,1369.09,60.41,1308.68,0.7714,True
2026-03-20,MCL.BE.NSE,2026-03-20 13:32:59,LONG,61.01,60.34,62.12,1.094,1.824,1.67,62.12,TARGET,1639,1824.01,60.54,1763.47,0.6675,True
2026-03-20,AFIL.BE.NSE,2026-03-20 13:33:59,LONG,8.5,8.47,8.54,0.313,0.522,1.67,8.54,TARGET,11764,521.88,60.15,461.73,0.6244,True
2026-03-20,GVPIL.BE.NSE,2026-03-20 13:33:59,SHORT,434.8,437.48,430.33,0.616,1.027,1.67,430.33,TARGET,229,1022.74,59.43,963.3,0.6695,True
2026-03-20,HCG-RE.BE.NSE,2026-03-20 13:33:59,LONG,18.6,18.08,19.47,2.801,4.669,1.67,18.08,SL,5376,-2801.19,59.16,-2860.34,0.5573,False
2026-03-20,KESORAMIND.BE.NSE,2026-03-20 13:33:59,SHORT,8.19,8.26,8.07,0.909,1.514,1.67,8.26,SL,12210,-908.62,60.27,-968.9,0.5773,False
2026-03-20,ZEEMEDIA.BE.NSE,2026-03-20 13:33:59,LONG,7.41,7.36,7.49,0.612,1.02,1.67,7.49,TARGET,13495,1019.52,60.3,959.22,0.7659,True
2026-03-20,GVPIL.BE.NSE,2026-03-20 13:34:59,LONG,432.0,429.21,436.65,0.645,1.076,1.67,429.21,SL,231,-644.09,59.68,-703.77,0.6689,False
2026-03-20,RELINFRA.BE.NSE,2026-03-20 13:34:59,SHORT,79.15,79.65,78.31,0.637,1.062,1.67,79.65,SL,1263,-636.87,60.17,-697.04,0.5938,False
2026-03-20,AAKASH.BE.NSE,2026-03-20 13:35:59,LONG,8.91,8.86,9.0,0.58,0.967,1.67,9.0,TARGET,11223,967.17,60.29,906.88,0.8812,True
2026-03-20,GVPIL.BE.NSE,2026-03-20 13:35:59,SHORT,434.8,437.69,429.98,0.664,1.107,1.67,429.98,TARGET,229,1102.67,59.41,1043.26,0.6947,True
2026-03-20,SALSTEEL.BE.NSE,2026-03-20 13:36:59,LONG,36.63,36.21,37.33,1.146,1.91,1.67,37.33,TARGET,2730,1909.75,60.57,1849.18,0.6175,True
2026-03-20,AAKASH.BE.NSE,2026-03-20 13:37:59,LONG,8.91,8.86,8.99,0.539,0.898,1.67,8.86,SL,11223,-538.85,59.84,-598.69,0.8698,False
2026-03-20,AAKASH.BE.NSE,2026-03-20 13:38:59,SHORT,9.0,9.05,8.91,0.603,1.004,1.67,8.91,TARGET,11111,1004.18,59.7,944.48,0.6835,True
2026-03-20,AAKASH.BE.NSE,2026-03-20 13:39:59,LONG,8.92,8.86,9.02,0.661,1.101,1.67,8.86,SL,11210,-660.54,59.8,-720.34,0.7716,False
